Position,Win Probability,Average Score,1,2,3,4,5,6,7,8,9,10,11,12
4 5 8 9 10 11 12,0.000187874,50.0409,N/A,N/A,N/A,4,5,N/A,N/A,8,9,10,11,12
1 4 5 6,0.107446,8.20276,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,4 6,5 6,1 5 6
1 4 5 6 12,0.0093307,19.612,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,4 6,5 6,12
4 5 6,0.066358,9.98611,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,N/A
1 4 5 6 11,0.0228624,17.8688,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,4 6,11,1 11
1 4 5 6 11 12,0.00235967,29.5143,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,4 6,11,12
4 5 6 12,0.00574417,21.2482,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,12
1 4 5 6 10,0.0327289,16.4606,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,10,1 10,1 5 6
1 4 5 6 10 12,0.0038098,27.7358,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,10,1 10,12
4 5 6 10,0.0149177,19.1202,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,10,5 6,N/A
1 4 5 6 10 11,0.00793872,26.3607,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,10,11,1 11
1 4 5 6 10 11 12,0.00104687,37.9224,N/A,N/A,N/A,4,5,6,1 6,N/A,4 5,10,11,12
4 5 6 11,0.0107167,20.3271,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,11,N/A
4 5 6 11 12,0.00123838,31.5223,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,11,12
1 4 5 6 9,0.0377515,15.3002,N/A,N/A,N/A,4,5,6,1 6,N/A,9,1 9,5 6,1 5 6
1 4 5 6 9 12,0.00443355,26.5674,N/A,N/A,N/A,4,5,6,1 6,N/A,9,1 9,5 6,12
4 5 6 9,0.0178326,17.9921,N/A,N/A,N/A,4,5,6,N/A,N/A,9,4 6,5 6,N/A
1 4 5 6 9 11,0.00977207,24.8968,N/A,N/A,N/A,4,5,6,1 6,N/A,9,1 9,11,1 11
1 4 5 6 9 11 12,0.00132173,36.3687,N/A,N/A,N/A,4,5,6,1 6,N/A,9,1 9,11,12
4 5 6 9 12,0.00207667,29.1475,N/A,N/A,N/A,4,5,6,N/A,N/A,9,4 6,5 6,12
1 4 5 6 9 10,0.013003,23.8026,N/A,N/A,N/A,4,5,6,1 6,N/A,9,10,1 10,1 5 6
1 4 5 6 9 10 12,0.0019171,34.9678,N/A,N/A,N/A,4,5,6,1 6,N/A,9,10,1 10,12
4 5 6 9 10,0.00520119,27.0841,N/A,N/A,N/A,4,5,6,N/A,N/A,9,10,5 6,N/A
1 4 5 6 9 10 11,0.00389474,33.5253,N/A,N/A,N/A,4,5,6,1 6,N/A,9,10,11,1 11
1 4 5 6 9 10 11 12,0.000634658,44.9646,N/A,N/A,N/A,4,5,6,1 6,N/A,9,10,11,12
4 5 6 10 12,0.00172897,30.2921,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,10,5 6,12
4 5 6 10 11,0.00320073,29.4137,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,10,11,N/A
4 5 6 10 11 12,0.000464392,40.508,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,10,11,12
1 4 5 6 8,0.0650006,11.5468,N/A,N/A,N/A,4,5,6,1 6,8,1 8,4 6,5 6,4 8
1 4 5 6 8 12,0.00719589,22.8588,N/A,N/A,N/A,4,5,6,1 6,8,1 8,4 6,5 6,12
4 5 6 8,0.0343793,14.7427,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,5 6,4 8
1 4 5 6 8 11,0.0163839,20.8182,N/A,N/A,N/A,4,5,6,1 6,8,1 8,4 6,11,1 11
1 4 5 6 8 11 12,0.00213185,32.2584,N/A,N/A,N/A,4,5,6,1 6,8,1 8,4 6,11,12
4 5 6 8 12,0.00358177,26.2449,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,5 6,12
1 4 5 6 8 10,0.0237834,19.1249,N/A,N/A,N/A,4,5,6,1 6,8,1 8,10,1 10,4 8
1 4 5 6 8 10 12,0.00328088,30.3279,N/A,N/A,N/A,4,5,6,1 6,8,1 8,10,1 10,12
4 5 6 8 10,0.0102738,23.3858,N/A,N/A,N/A,4,5,6,N/A,8,4 5,10,5 6,4 8
1 4 5 6 8 10 11,0.00673544,28.6198,N/A,N/A,N/A,4,5,6,1 6,8,1 8,10,11,1 11
1 4 5 6 8 10 11 12,0.00106441,39.9392,N/A,N/A,N/A,4,5,6,1 6,8,1 8,10,11,12
4 5 6 8 11,0.00702065,24.7613,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,11,4 8
4 5 6 8 11 12,0.000947042,36.1857,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,11,12
1 4 5 6 8 9,0.0292297,18.0323,N/A,N/A,N/A,4,5,6,1 6,8,9,1 9,5 6,4 8
1 4 5 6 8 9 12,0.00395941,29.3384,N/A,N/A,N/A,4,5,6,1 6,8,9,1 9,5 6,12
4 5 6 8 9,0.0125553,22.1608,N/A,N/A,N/A,4,5,6,N/A,8,9,4 6,5 6,4 8
1 4 5 6 8 9 11,0.00866146,27.1105,N/A,N/A,N/A,4,5,6,1 6,8,9,1 9,11,1 11
1 4 5 6 8 9 11 12,0.00136663,38.4683,N/A,N/A,N/A,4,5,6,1 6,8,9,1 9,11,12
4 5 6 8 9 12,0.00164482,33.612,N/A,N/A,N/A,4,5,6,N/A,8,9,4 6,5 6,12
1 4 5 6 8 9 10,0.0121663,25.6622,N/A,N/A,N/A,4,5,6,1 6,8,9,10,1 10,4 8
1 4 5 6 8 9 10 12,0.0019955,36.8283,N/A,N/A,N/A,4,5,6,1 6,8,9,10,1 10,12
4 5 6 8 9 10,0.00462963,30.658,N/A,N/A,N/A,4,5,6,N/A,8,9,10,5 6,4 8
1 4 5 6 8 9 10 11,0.00408609,34.8971,N/A,N/A,N/A,4,5,6,1 6,8,9,10,11,1 11
1 4 5 6 8 9 10 11 12,0.000756201,46.1681,N/A,N/A,N/A,4,5,6,1 6,8,9,10,11,12
4 5 6 9 11,0.00381039,28.2887,N/A,N/A,N/A,4,5,6,N/A,N/A,9,4 6,11,N/A
4 5 6 9 11 12,0.000555683,39.3655,N/A,N/A,N/A,4,5,6,N/A,N/A,9,4 6,11,12
4 5 6 9 10 12,0.000762079,38.1352,N/A,N/A,N/A,4,5,6,N/A,N/A,9,10,5 6,12
4 5 6 9 10 11,0.00138127,37.3498,N/A,N/A,N/A,4,5,6,N/A,N/A,9,10,11,N/A
4 5 6 9 10 11 12,0.000243442,48.3112,N/A,N/A,N/A,4,5,6,N/A,N/A,9,10,11,12
1 4 5 6 7,0.0833119,10.2349,N/A,N/A,N/A,4,5,6,7,1 7,4 5,4 6,4 7,5 7
1 4 5 6 7 12,0.00909851,21.4999,N/A,N/A,N/A,4,5,6,7,1 7,4 5,4 6,4 7,12
4 5 6 7,0.0477109,13.2789,N/A,N/A,N/A,4,5,6,7,N/A,4 5,4 6,4 7,5 7
1 4 5 6 7 11,0.0210024,19.5983,N/A,N/A,N/A,4,5,6,7,1 7,4 5,4 6,11,1 11
1 4 5 6 7 11 12,0.0026733,31.0359,N/A,N/A,N/A,4,5,6,7,1 7,4 5,4 6,11,12
4 5 6 7 12,0.0049297,24.718,N/A,N/A,N/A,4,5,6,7,N/A,4 5,4 6,4 7,12
1 4 5 6 7 10,0.0306892,17.845,N/A,N/A,N/A,4,5,6,7,1 7,4 5,10,1 10,5 7
1 4 5 6 7 10 12,0.00424561,28.9309,N/A,N/A,N/A,4,5,6,7,1 7,4 5,10,1 10,12
4 5 6 7 10,0.0135674,21.8654,N/A,N/A,N/A,4,5,6,7,N/A,4 5,10,4 7,5 7
1 4 5 6 7 10 11,0.0086744,27.4459,N/A,N/A,N/A,4,5,6,7,1 7,4 5,10,11,1 11
1 4 5 6 7 10 11 12,0.00135054,38.7642,N/A,N/A,N/A,4,5,6,7,1 7,4 5,10,11,12
4 5 6 7 11,0.00928784,23.4016,N/A,N/A,N/A,4,5,6,7,N/A,4 5,4 6,11,5 7
4 5 6 7 11 12,0.00123084,34.8083,N/A,N/A,N/A,4,5,6,7,N/A,4 5,4 6,11,12
1 4 5 6 7 9,0.0395162,16.0172,N/A,N/A,N/A,4,5,6,7,1 7,9,1 9,4 7,5 7
1 4 5 6 7 9 12,0.00540117,27.1152,N/A,N/A,N/A,4,5,6,7,1 7,9,1 9,4 7,12
4 5 6 7 9,0.0174897,20.5581,N/A,N/A,N/A,4,5,6,7,N/A,9,4 6,4 7,5 7
1 4 5 6 7 9 11,0.0113392,25.35,N/A,N/A,N/A,4,5,6,7,1 7,9,1 9,11,1 11
1 4 5 6 7 9 11 12,0.0017852,36.5524,N/A,N/A,N/A,4,5,6,7,1 7,9,1 9,11,12
4 5 6 7 9 12,0.00229179,31.9245,N/A,N/A,N/A,4,5,6,7,N/A,9,4 6,4 7,12
1 4 5 6 7 9 10,0.0157792,23.8986,N/A,N/A,N/A,4,5,6,7,1 7,9,10,1 10,5 7
1 4 5 6 7 9 10 12,0.0026278,34.8441,N/A,N/A,N/A,4,5,6,7,1 7,9,10,1 10,12
4 5 6 7 9 10,0.00619665,28.9817,N/A,N/A,N/A,4,5,6,7,N/A,9,10,4 7,5 7
1 4 5 6 7 9 10 11,0.00523534,33.2687,N/A,N/A,N/A,4,5,6,7,1 7,9,10,11,1 11
1 4 5 6 7 9 10 11 12,0.000969707,44.3711,N/A,N/A,N/A,4,5,6,7,1 7,9,10,11,12
4 5 6 7 10 12,0.00182958,33.1825,N/A,N/A,N/A,4,5,6,7,N/A,4 5,10,4 7,12
4 5 6 7 10 11,0.00335315,31.9192,N/A,N/A,N/A,4,5,6,7,N/A,4 5,10,11,5 7
4 5 6 7 10 11 12,0.000549729,43.1957,N/A,N/A,N/A,4,5,6,7,N/A,4 5,10,11,12
1 4 5 6 7 8,0.054778,14.1208,N/A,N/A,N/A,4,5,6,7,8,1 8,4 6,4 7,4 8
1 4 5 6 7 8 12,0.0072992,25.2713,N/A,N/A,N/A,4,5,6,7,8,1 8,4 6,4 7,12
4 5 6 7 8,0.0282136,16.9188,N/A,N/A,N/A,4,5,6,7,8,4 5,4 6,4 7,4 8
1 4 5 6 7 8 11,0.0159932,23.1657,N/A,N/A,N/A,4,5,6,7,8,1 8,4 6,11,1 11
1 4 5 6 7 8 11 12,0.00243683,34.5099,N/A,N/A,N/A,4,5,6,7,8,1 8,4 6,11,12
4 5 6 7 8 12,0.00361085,28.2468,N/A,N/A,N/A,4,5,6,7,8,4 5,4 6,4 7,12
1 4 5 6 7 8 10,0.0235861,21.0738,N/A,N/A,N/A,4,5,6,7,8,1 8,10,1 10,4 8
1 4 5 6 7 8 10 12,0.00380264,32.0851,N/A,N/A,N/A,4,5,6,7,8,1 8,10,1 10,12
4 5 6 7 8 10,0.0104137,24.6991,N/A,N/A,N/A,4,5,6,7,8,4 5,10,4 7,4 8
1 4 5 6 7 8 10 11,0.00765688,30.3497,N/A,N/A,N/A,4,5,6,7,8,1 8,10,11,1 11
1 4 5 6 7 8 10 11 12,0.00138138,41.5553,N/A,N/A,N/A,4,5,6,7,8,1 8,10,11,12
4 5 6 7 8 11,0.00696588,26.5804,N/A,N/A,N/A,4,5,6,7,8,4 5,4 6,11,4 8
4 5 6 7 8 11 12,0.00109321,37.8446,N/A,N/A,N/A,4,5,6,7,8,4 5,4 6,11,12
1 4 5 6 7 8 9,0.0305855,19.4379,N/A,N/A,N/A,4,5,6,7,8,9,1 9,4 7,4 8
1 4 5 6 7 8 9 12,0.00485829,30.4921,N/A,N/A,N/A,4,5,6,7,8,9,1 9,4 7,12
4 5 6 7 8 9,0.0132538,23.2407,N/A,N/A,N/A,4,5,6,7,8,9,4 6,4 7,4 8
1 4 5 6 7 8 9 11,0.0101977,28.2825,N/A,N/A,N/A,4,5,6,7,8,9,1 9,11,1 11
1 4 5 6 7 8 9 11 12,0.00183776,39.4558,N/A,N/A,N/A,4,5,6,7,8,9,1 9,11,12
4 5 6 7 8 9 12,0.00204379,34.4852,N/A,N/A,N/A,4,5,6,7,8,9,4 6,4 7,12
1 4 5 6 7 8 9 10,0.0145677,26.586,N/A,N/A,N/A,4,5,6,7,8,9,10,1 10,4 8
1 4 5 6 7 8 9 10 12,0.00272485,37.4944,N/A,N/A,N/A,4,5,6,7,8,9,10,1 10,12
4 5 6 7 8 9 10,0.00583169,30.6454,N/A,N/A,N/A,4,5,6,7,8,9,10,4 7,4 8
1 4 5 6 7 8 9 10 11,0.00546296,35.5573,N/A,N/A,N/A,4,5,6,7,8,9,10,11,1 11
1 4 5 6 7 8 9 10 11 12,0.00113216,46.6404,N/A,N/A,N/A,4,5,6,7,8,9,10,11,12
5 7 9 11,0.00377229,26.8963,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,N/A,11,5 7
5 7 9 11 12,0.000438195,38.6137,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,N/A,11,12
5 7 9 10 12,0.000657293,37.1171,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,10,N/A,12
5 7 9 10 11,0.00148605,34.948,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,10,11,5 7
5 7 9 10 11 12,0.000214335,46.5784,N/A,N/A,N/A,N/A,5,N/A,7,N/A,9,10,11,12
5 7 8 10 12,0.000821616,35.8129,N/A,N/A,N/A,N/A,5,N/A,7,8,N/A,10,N/A,12
5 7 8 10 11,0.00185757,33.5966,N/A,N/A,N/A,N/A,5,N/A,7,8,N/A,10,11,5 7
5 7 8 10 11 12,0.000267918,45.205,N/A,N/A,N/A,N/A,5,N/A,7,8,N/A,10,11,12
5 7 8 9 11,0.00247676,32.1091,N/A,N/A,N/A,N/A,5,N/A,7,8,9,N/A,11,5 7
5 7 8 9 11 12,0.000357225,43.6901,N/A,N/A,N/A,N/A,5,N/A,7,8,9,N/A,11,12
5 7 8 9 10 12,0.000535837,41.9996,N/A,N/A,N/A,N/A,5,N/A,7,8,9,10,N/A,12
5 7 8 9 10 11,0.00119075,39.4289,N/A,N/A,N/A,N/A,5,N/A,7,8,9,10,11,5 7
5 7 8 9 10 11 12,0.000205073,50.8674,N/A,N/A,N/A,N/A,5,N/A,7,8,9,10,11,12
5 6 8 10 12,0.00102404,34.4934,N/A,N/A,N/A,N/A,5,6,N/A,8,N/A,10,5 6,12
5 6 8 10 11,0.00161942,33.7375,N/A,N/A,N/A,N/A,5,6,N/A,8,N/A,10,11,N/A
5 6 8 10 11 12,0.000257995,44.868,N/A,N/A,N/A,N/A,5,6,N/A,8,N/A,10,11,12
5 6 8 9 11,0.00215922,32.3007,N/A,N/A,N/A,N/A,5,6,N/A,8,9,N/A,11,N/A
5 6 8 9 11 12,0.000343994,43.3847,N/A,N/A,N/A,N/A,5,6,N/A,8,9,N/A,11,12
5 6 8 9 10 12,0.000635066,40.6135,N/A,N/A,N/A,N/A,5,6,N/A,8,9,10,5 6,12
5 6 8 9 10 11,0.00103198,39.8694,N/A,N/A,N/A,N/A,5,6,N/A,8,9,10,11,N/A
5 6 8 9 10 11 12,0.000194048,50.7192,N/A,N/A,N/A,N/A,5,6,N/A,8,9,10,11,12
5 6 7 9 11,0.00316263,30.5031,N/A,N/A,N/A,N/A,5,6,7,N/A,9,N/A,11,5 7
5 6 7 9 11 12,0.000452484,42.0859,N/A,N/A,N/A,N/A,5,6,7,N/A,9,N/A,11,12
5 6 7 9 10 12,0.000821616,39.2501,N/A,N/A,N/A,N/A,5,6,7,N/A,9,10,5 6,12
5 6 7 9 10 11,0.00147653,37.862,N/A,N/A,N/A,N/A,5,6,7,N/A,9,10,11,5 7
5 6 7 9 10 11 12,0.000252703,49.3022,N/A,N/A,N/A,N/A,5,6,7,N/A,9,10,11,12
5 6 7 8 10 12,0.00102702,37.7647,N/A,N/A,N/A,N/A,5,6,7,8,N/A,10,5 6,12
5 6 7 8 10 11,0.00184566,36.352,N/A,N/A,N/A,N/A,5,6,7,8,N/A,10,11,5 7
5 6 7 8 10 11 12,0.000315879,47.7558,N/A,N/A,N/A,N/A,5,6,7,8,N/A,10,11,12
5 6 7 8 9 11,0.00246088,34.6607,N/A,N/A,N/A,N/A,5,6,7,8,9,N/A,11,5 7
5 6 7 8 9 11 12,0.000421172,46.019,N/A,N/A,N/A,N/A,5,6,7,8,9,N/A,11,12
5 6 7 8 9 10 12,0.000750833,42.496,N/A,N/A,N/A,N/A,5,6,7,8,9,10,5 6,12
5 6 7 8 9 10 11,0.00136275,40.8852,N/A,N/A,N/A,N/A,5,6,7,8,9,10,11,5 7
5 6 7 8 9 10 11 12,0.00027141,52.0005,N/A,N/A,N/A,N/A,5,6,7,8,9,10,11,12
1 3,0.0925926,3.49074,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 3 12,0.00514403,15.106,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
3,0.0555556,2.83333,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 3 11,0.0133745,13.4187,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,N/A,11,1 11
1 3 11 12,0.00098594,25.3253,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,N/A,11,12
3 12,0.00308642,14.4769,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
1 3 10,0.0216049,11.8534,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,10,1 10,N/A
1 3 10 12,0.00180041,23.354,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,10,1 10,12
3 10,0.00925926,11.9398,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A
1 3 10 11,0.00385802,22.2043,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,10,11,1 11
1 3 10 11 12,0.000385802,34.0817,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,N/A,10,11,12
3 11,0.00617284,13.179,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,N/A
3 11 12,0.000514403,24.7826,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,12
1 3 9,0.034465,10.072,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,1 9,N/A,3 9
1 3 9 12,0.00261488,21.8657,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,1 9,N/A,12
3 9,0.0401235,10.4259,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,3 9
1 3 9 11,0.00703018,19.9569,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,1 9,11,1 11
1 3 9 11 12,0.000645386,31.7899,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,1 9,11,12
3 9 12,0.00180041,22.3205,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,N/A,N/A,12
1 3 9 10,0.0122171,18.7879,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,10,1 10,3 9
1 3 9 10 12,0.00108953,30.5655,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,10,1 10,12
3 9 10,0.00771605,19.2829,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,10,N/A,3 9
1 3 9 10 11,0.00240055,29.3334,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,10,11,1 11
1 3 9 10 11 12,0.000273872,41.191,N/A,N/A,3,1 3,N/A,N/A,N/A,N/A,9,10,11,12
3 10 12,0.000771605,23.526,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,12
3 10 11,0.00154321,22.1759,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,10,11,N/A
3 10 11 12,0.000171468,33.7121,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,10,11,12
1 3 8,0.0751029,8.13477,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,3 8,1 3 8
1 3 8 12,0.00445816,19.8654,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,3 8,12
3 8,0.0709877,9.02623,N/A,N/A,3,N/A,N/A,N/A,N/A,8,N/A,N/A,3 8,N/A
1 3 8 11,0.0112311,18.5191,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,11,1 11
1 3 8 11 12,0.000947836,30.3317,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,N/A,11,12
3 8 12,0.00437243,20.5472,N/A,N/A,3,N/A,N/A,N/A,N/A,8,N/A,N/A,3 8,12
1 3 8 10,0.0205761,16.3336,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,10,1 10,1 3 8
1 3 8 10 12,0.00185757,27.9612,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,10,1 10,12
3 8 10,0.0131173,17.8002,N/A,N/A,3,N/A,N/A,N/A,N/A,8,N/A,10,3 8,N/A
1 3 8 10 11,0.00385802,26.7169,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,10,11,1 11
1 3 8 10 11 12,0.000434623,38.4714,N/A,N/A,3,1 3,N/A,N/A,N/A,8,1 8,10,11,12
3 8 11,0.00565844,19.7836,N/A,N/A,3,N/A,N/A,N/A,N/A,8,N/A,N/A,11,N/A
3 8 11 12,0.000542981,31.2815,N/A,N/A,3,N/A,N/A,N/A,N/A,8,N/A,N/A,11,12
1 3 8 9,0.0332647,15.0544,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,1 9,3 8,3 9
1 3 8 9 12,0.00286375,26.7523,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,1 9,3 8,12
3 8 9,0.0252058,16.1216,N/A,N/A,3,N/A,N/A,N/A,N/A,8,9,N/A,3 8,3 9
1 3 8 9 11,0.00619189,25.3698,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,1 9,11,1 11
1 3 8 9 11 12,0.000668671,37.1337,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,1 9,11,12
3 8 9 12,0.00192187,27.9269,N/A,N/A,3,N/A,N/A,N/A,N/A,8,9,N/A,3 8,12
1 3 8 9 10,0.0105381,23.9987,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,10,1 10,3 9
1 3 8 9 10 12,0.00114391,35.7221,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,10,1 10,12
3 8 9 10,0.00673011,24.5135,N/A,N/A,3,N/A,N/A,N/A,N/A,8,9,10,3 8,3 9
1 3 8 9 10 11,0.00236244,34.4561,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,10,11,1 11
1 3 8 9 10 11 12,0.000311248,46.2524,N/A,N/A,3,1 3,N/A,N/A,N/A,8,9,10,11,12
3 9 11,0.00514403,20.5969,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,N/A,11,3 9
3 9 11 12,0.000357225,32.4725,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,N/A,11,12
3 9 10 12,0.000535837,31.15,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,10,N/A,12
3 9 10 11,0.00145748,29.2993,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,10,11,3 9
3 9 10 11 12,0.000138127,41.141,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,9,10,11,12
1 3 7,0.115741,6.43056,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,3 7,1 3 7,N/A
1 3 7 12,0.00771605,17.7625,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,3 7,1 3 7,12
3 7,0.101852,7.74074,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,N/A,N/A
1 3 7 11,0.0185185,16.3073,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,3 7,11,1 11
1 3 7 11 12,0.00152178,28.0534,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,3 7,11,12
3 7 12,0.00617284,19.2341,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,N/A,12
1 3 7 10,0.0250772,15.3391,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,10,1 10,N/A
1 3 7 10 12,0.002497,26.5474,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,10,1 10,12
3 7 10,0.0115741,17.3441,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,10,N/A,N/A
1 3 7 10 11,0.00497257,25.3106,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,10,11,1 11
1 3 7 10 11 12,0.000579894,36.9909,N/A,N/A,3,1 3,N/A,N/A,7,1 7,N/A,10,11,12
3 7 11,0.0123457,17.8009,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,11,N/A
3 7 11 12,0.00111454,29.2275,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,11,12
1 3 7 9,0.0501543,12.4441,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,1 9,1 3 7,3 9
1 3 7 9 12,0.00435099,24.0297,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,1 9,1 3 7,12
3 7 9,0.0339506,14.7341,N/A,N/A,3,N/A,N/A,N/A,7,N/A,9,3 7,N/A,3 9
1 3 7 9 11,0.009988,22.3415,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,1 9,11,1 11
1 3 7 9 11 12,0.00107167,34.0104,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,1 9,11,12
3 7 9 12,0.00261488,26.5123,N/A,N/A,3,N/A,N/A,N/A,7,N/A,9,3 7,N/A,12
1 3 7 9 10,0.0150677,21.0721,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,10,1 10,3 9
1 3 7 9 10 12,0.00166228,32.6575,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,10,1 10,12
3 7 9 10,0.00668724,24.124,N/A,N/A,3,N/A,N/A,N/A,7,N/A,9,10,N/A,3 9
1 3 7 9 10 11,0.00343412,31.221,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,10,11,1 11
1 3 7 9 10 11 12,0.000461217,42.8785,N/A,N/A,3,1 3,N/A,N/A,7,1 7,9,10,11,12
3 7 10 12,0.00109311,28.7984,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,10,N/A,12
3 7 10 11,0.00218621,27.3288,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,10,11,N/A
3 7 10 11 12,0.000271491,38.7071,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,10,11,12
1 3 7 8,0.0724023,11.1306,N/A,N/A,3,1 3,N/A,N/A,7,8,1 8,3 7,3 8,1 3 8
1 3 7 8 12,0.00626572,22.6067,N/A,N/A,3,1 3,N/A,N/A,7,8,1 8,3 7,3 8,12
3 7 8,0.0493827,13.1651,N/A,N/A,3,N/A,N/A,N/A,7,8,N/A,3 7,3 8,N/A
1 3 7 8 11,0.0145462,21.0722,N/A,N/A,3,1 3,N/A,N/A,7,8,1 8,3 7,11,1 11
1 3 7 8 11 12,0.00152495,32.7252,N/A,N/A,3,1 3,N/A,N/A,7,8,1 8,3 7,11,12
3 7 8 12,0.00432956,24.46,N/A,N/A,3,N/A,N/A,N/A,7,8,N/A,3 7,3 8,12
1 3 7 8 10,0.0200296,19.7245,N/A,N/A,3,1 3,N/A,N/A,7,8,1 8,10,1 10,1 3 8
